magnitude,depth,max_amplitude_bhz,tsunami,is_ocean,is_steep_slope
4.1,10.0,21269,0.0,0,1
4.7,10.0,29401,0.0,1,0
4.3,10.0,246210,0.0,0,0
3.03,75.46,41730,0.0,1,1
4.3,10.599,8152,0.0,0,0
3.0,12.9,14614,0.0,0,0
4.2,90.514,551146,0.0,1,0
4.1,10.0,2941,0.0,1,1
4.4,58.576,18641,0.0,1,0
3.9,18.489,10374,0.0,1,0
3.0,37.03,18686,0.0,1,1
3.1,88.3,42604,0.0,1,0
4.0,117.083,6784955,0.0,0,1
4.3,10.0,513454,0.0,0,1
4.3,178.298,4899,0.0,0,0
3.9,41.666,5064219,0.0,1,1
3.8,29.533,41182,0.0,1,1
4.3,10.0,11447,0.0,1,0
3.1,7.0801,1607,0.0,0,0
3.14,2.714,144847,0.0,0,0
3.2,10.29,1958608,0.0,1,1
5.0,36.32,2044201,0.0,1,1
5.0,10.0,26927,0.0,1,0
4.5,10.0,223409,0.0,0,0
4.2,65.578,10323828,0.0,0,1
3.36,20.32,24149,0.0,1,1
3.7,10.0,8358,0.0,1,1
4.1,389.131,13844,0.0,1,0
3.41,108.88,58112,0.0,1,0
4.3,10.063,6672250,0.0,1,1
3.15,6.97,36903,0.0,1,1
4.6,20.591,10981,0.0,0,0
3.18,4.42,18955467,0.0,0,0
4.2,63.555,1356058,0.0,1,1
3.11,101.24,29944,0.0,0,1
4.4,43.162,161084,0.0,1,0
3.8,40.362,20656,0.0,1,1
3.24,37.28,42833,0.0,1,1
4.5,60.586,166110,0.0,1,1
4.4,10.0,31155,0.0,1,1
3.2,11.59,284428,0.0,0,0
4.3,123.204,6789123,0.0,0,1
3.1,30.33,71524,0.0,0,1
4.48,3.55,252494,0.0,0,0
3.1,16.7,14149,0.0,1,0
4.4,153.35,30710,0.0,1,0
4.5,24.588,6522798,0.0,1,1
4.2,96.154,5344468,0.0,0,0
4.8,10.121,207779,0.0,1,1
4.3,14.5,6812543,0.0,0,0
4.8,102.538,8771362,0.0,0,0
3.1,152.3,5393,0.0,0,0
4.6,10.0,5551,0.0,1,1
4.6,80.513,8887830,0.0,0,1
4.1,399.653,72536,0.0,1,0
3.5,31.3,6778497,0.0,0,0
3.15,30.06,27579,0.0,1,1
3.1,50.5,26407,0.0,0,0
4.3,35.0,289050,0.0,1,1
4.1,41.001,69358,0.0,1,1
4.1,99.378,36360,0.0,0,0
3.05,30.03,55321,0.0,1,1
5.3,42.919,83701,0.0,0,0
4.0,10.0,13184,0.0,1,1
3.9,28.333,3236577,0.0,1,1
4.5,61.583,8113,0.0,1,0
4.2,103.652,181802,0.0,1,0
3.4,35.0,25072,0.0,1,1
4.5,76.949,1458873,0.0,1,0
4.5,11.719,13749,0.0,0,1
4.1,127.955,414540,0.0,1,1
4.5,60.379,6581417,0.0,1,0
3.5,14.6,303131,0.0,0,0
4.9,10.0,875,0.0,1,1
3.43,12.44,111400,0.0,0,0
3.5,12.08,83765,0.0,0,0
4.3,10.0,26553,0.0,1,1
3.7,1.67,308959,0.0,0,1
4.8,41.968,11236,0.0,0,1
4.8,52.805,93850,0.0,0,1
4.5,92.61,6951159,0.0,0,0
4.1,37.572,2279517,0.0,1,1
3.16,14.48,41481,0.0,1,1
3.2,35.0,12351,0.0,1,0
4.1,50.242,87396,0.0,1,0
3.3,8.381,24371,0.0,0,0
4.4,10.0,92070,0.0,1,1
4.5,35.0,139747,0.0,1,0
3.63,51.0,22104,0.0,1,1
4.1,428.695,4960,0.0,1,0
4.0,187.0,287434,0.0,0,1
4.6,478.447,139149,0.0,1,0
3.8,23.635,1457237,0.0,0,1
4.7,43.023,31,0.0,1,0
3.6,21.0,841216,0.0,1,1
4.5,10.0,68355,0.0,1,1
3.6,124.914,5074934,0.0,1,1
3.2,28.227,5071990,0.0,1,1
4.8,187.939,475122,0.0,1,0
3.54,30.53,377387,0.0,0,1
4.1,74.838,5817205,0.0,0,0
4.57,15.58,365114,0.0,0,0
4.5,10.0,169796,0.0,1,0
3.9,19.933,503516,0.0,1,1
4.5,28.354,54879,0.0,1,1
4.6,119.801,7475532,0.0,0,0
4.5,24.007,959030,0.0,1,1
4.6,17.142,6005925,0.0,0,0
4.4,124.986,2184106,0.0,1,1
4.5,35.0,165861,0.0,1,1
4.1,361.872,5817205,0.0,1,0
4.5,10.0,31207,0.0,1,1
4.3,50.428,6229276,0.0,1,1
3.1,10.0,227339,0.0,1,1
4.2,100.766,26655,0.0,1,0
4.7,126.566,6609340,0.0,0,1
4.3,169.237,6319976,0.0,0,0
3.0,137.9,12845,0.0,0,0
3.6,9.0,851315,0.0,1,1
4.5,138.722,1083007,0.0,1,1
3.9,40.526,5115860,0.0,1,1
4.2,5.0,447477,0.0,0,0
4.2,24.812,4108,0.0,1,1
3.8,35.0,4949233,0.0,1,1
4.2,159.344,11279,0.0,0,0
4.9,6.261,273876,0.0,0,0
3.7,78.988,4982393,0.0,1,0
3.3,14.559,6733,0.0,0,0
4.4,9.966,39997,0.0,0,1
3.58,13.0,60522,0.0,1,1
5.0,38.834,1759028,0.0,1,1
4.1,0.55,737334,0.0,0,1
4.2,141.874,5817205,0.0,0,0
4.4,10.0,56820,0.0,0,0
4.4,10.0,111182,0.0,1,1
3.9,35.911,209070,0.0,1,1
5.0,48.904,11561,0.0,0,0
5.7,9.0,9403484,0.0,0,0
4.2,11.913,47401,0.0,1,1
3.71,73.0,27931,0.0,1,1
3.7,35.0,4977403,0.0,1,1
3.3,74.1,73417,0.0,1,0
3.36,10.38,784543,0.0,0,0
3.7,6.0999,45930,0.0,0,0
4.5,36.061,51324,0.0,1,0
3.2,9.44,18959435,0.0,0,0
4.5,10.0,248210,0.0,1,1
3.0,1.8,60487,0.0,0,0
3.43,7.93,9926,0.0,0,0
4.3,213.015,39743,0.0,1,0
5.2,35.0,820755,0.0,1,1
3.3,10.97,11600,0.0,0,0
4.1,10.0,173148,0.0,0,0
5.0,10.0,2583798,0.0,1,1
4.2,121.827,21403,0.0,0,0
3.47,13.0,417542,0.0,1,1
4.4,40.14,172785,0.0,1,0
4.4,213.219,5843,0.0,0,0
3.2,75.3,445204,0.0,0,0
4.1,53.54,395308,0.0,0,0
4.0,40.512,5066229,0.0,1,1
4.7,10.0,176695,0.0,1,1
3.1,17.0,5089551,0.0,1,1
4.6,14.063,24814,0.0,1,0
3.0,7.12,5583,0.0,0,0
3.31,14.05,46512,0.0,1,1
3.1,71.3,4982977,0.0,0,1
4.3,10.0,27575390,0.0,1,1
4.5,9.132,34150,0.0,1,1
3.0,13.322,45710,0.0,0,0
4.4,84.7,1173957,1.0,1,0
4.2,12.391,83072,0.0,1,0
5.1,99.326,6139710,0.0,0,1
3.7,14.1,83693,0.0,0,0
3.0,11.9,85796,0.0,0,0
3.5,35.4,34533,0.0,1,0
4.9,10.0,105180,0.0,1,0
3.1,6.087,15839,0.0,0,0
4.5,106.455,14963,0.0,0,0
4.2,49.122,41437,0.0,1,0
4.5,26.992,4910797,0.0,1,1
3.09,1.65,11337,0.0,0,1
4.5,10.0,7961,0.0,1,0
3.4,35.0,16826,0.0,1,1
5.7,606.211,27611658,0.0,1,0
3.6,38.264,5012205,0.0,1,1
3.7,10.0,37376,0.0,1,0
3.02,30.4,54721,0.0,1,1
4.4,163.747,12536,0.0,0,1
4.6,15.7,265294,1.0,1,0
4.2,23.523,25161,0.0,1,0
3.27,25.79,33820,0.0,1,1
3.6,10.0,26514,0.0,1,1
3.42,56.92,76073,0.0,1,1
3.0,105.6,13603,0.0,1,0
4.3,10.0,45858,0.0,1,0
3.49,10.0,173688,0.0,0,1
4.7,172.595,433820,0.0,1,0
5.1,10.0,160421,0.0,0,0
3.2,7.3816,21233,0.0,0,0
4.6,125.485,396101,0.0,0,0
4.2,198.935,9085,0.0,0,0
4.6,60.782,285370,0.0,1,1
3.7,97.0,285367,0.0,1,1
3.35,1.64,14638,0.0,0,1
4.2,119.968,7982703,0.0,0,0
4.3,19.156,12321,0.0,1,1
3.2,17.3,256706,0.0,0,0
3.6,35.0,15787,0.0,1,1
4.89,7.26,8731898,0.0,0,0
3.68,7.65,302129,0.0,0,1
4.3,143.79,7763,0.0,1,1
4.7,33.867,71614,0.0,1,1
6.0,9.0,376452,0.0,1,1
4.1,10.0,16784,0.0,1,0
3.1,24.3,574472,0.0,1,1
4.8,68.115,3516489,1.0,0,1
3.8,10.0,97194,0.0,1,1
4.4,208.378,25592,0.0,1,1
4.3,174.207,7694,0.0,0,0
3.1,47.0,271899,0.0,1,1
4.4,40.262,538115,0.0,1,0
5.0,10.0,1296324,0.0,1,1
5.1,10.0,60839,0.0,1,1
4.3,10.0,3727,0.0,0,0
4.3,10.0,14651,0.0,1,0
3.14,67.92,33871,0.0,1,1
3.09,22.83,47365,0.0,1,1
3.5,35.0,35942,0.0,1,1
3.29,63.26,29574,0.0,1,1
3.3,35.0,5001632,0.0,1,1
4.2,18.601,7098453,0.0,1,1
3.8,204.659,15072,0.0,1,1
3.2,3.2154,1812,0.0,0,0
4.3,183.818,17923,0.0,0,0
4.3,107.293,77170,0.0,0,0
4.3,85.8,483297,1.0,1,0
3.5,3.7,60429,0.0,0,0
4.9,42.819,529306,0.0,1,1
4.8,66.605,2972919,0.0,1,0
3.0,2.448,7092610,0.0,0,1
4.4,10.0,27606507,0.0,1,0
4.5,174.629,304689,0.0,0,0
4.2,62.2,304786,0.0,1,1
4.0,9.723,153303,0.0,0,0
4.3,162.67,45518,0.0,0,1
3.9,10.0,4589,0.0,1,1
4.1,84.79,1452487,0.0,0,0
3.19,1.64,14496,0.0,0,1
3.6,35.0,369263,0.0,1,1
4.5,22.26,1324527,0.0,0,0
3.11,6.59,3787,0.0,0,0
4.4,152.518,61178,0.0,1,0
5.0,20.571,92998,0.0,1,1
3.13,10.55,29944,0.0,1,1
4.4,41.151,6222905,0.0,1,1
4.2,144.281,19966,0.0,0,1
4.3,96.075,8452319,0.0,0,1
3.9,149.978,21493,0.0,0,0
3.9,126.9,43149,0.0,0,1
4.4,46.336,9298,0.0,0,0
3.88,1.15,200634,0.0,0,1
4.7,10.0,7903982,0.0,0,0
3.0,35.0,64012,0.0,1,1
5.7,10.0,1366429,0.0,1,1
4.1,10.0,13361,0.0,1,0
3.2,3.22,80292,0.0,0,0
3.17,7.77,81507,0.0,1,1
4.3,130.439,30716,0.0,0,0
3.0,23.039,4974682,0.0,1,1
3.5,4.4,8747,0.0,1,1
4.4,35.0,149944,0.0,1,1
3.81,54.0,46816,0.0,1,1
3.04,0.51,54476,0.0,0,0
4.2,253.714,8951,0.0,1,0
3.9,89.6,148799,0.0,0,0
3.7,44.879,49253,0.0,1,1
3.66,5.0,27276,0.0,1,0
3.54,8.0,93300,0.0,1,1
3.4,5.4333,36545,0.0,0,0
3.41,1.8,135091,0.0,0,1
4.1,95.55,7973430,0.0,0,0
4.3,10.0,49182,0.0,0,1
4.6,10.0,117345,0.0,1,1
4.1,5.6,6998226,0.0,0,0
5.2,45.484,34346,0.0,0,0
4.2,41.574,4233995,0.0,1,1
4.4,98.906,205374,0.0,1,1
3.1,12.6,161753,0.0,0,0
4.8,49.265,2355872,0.0,1,1
4.2,157.134,140088,0.0,1,1
4.7,2.8,295424,0.0,1,0
4.5,35.0,4768,0.0,1,1
3.41,64.38,32813,0.0,1,0
3.3,13.041,51625,0.0,0,0
4.0,5.5872,352872,0.0,0,0
4.1,35.0,4335,0.0,1,1
3.21,0.19,41269,0.0,0,1
3.1,24.5,14430,0.0,1,1
4.6,71.834,6041,0.0,1,0
4.0,10.0,13229,0.0,1,1
3.48,1.87,69495,0.0,0,1
4.1,22.068,7745072,0.0,1,1
4.4,10.0,33,0.0,1,1
3.67,39.0,67415,0.0,1,1
4.4,8.903,30285,0.0,1,0
3.3,100.3,67364,0.0,0,0
4.4,31.311,583347,0.0,0,0
4.1,132.877,7959176,0.0,0,1
3.04,5.12,45758,0.0,1,1
6.0,10.0,5352240,0.0,1,0
3.04,27.94,42508,0.0,1,1
4.1,39.7,35057,0.0,1,1
3.43,66.53,43606,0.0,1,1
3.6,194.55,17993,0.0,0,1
4.5,10.0,277432,0.0,1,1
4.7,86.984,6720,0.0,1,0
4.6,164.582,21430,0.0,0,0
4.2,141.345,10365,0.0,0,0
3.56,11.6,3746688,0.0,1,0
3.08,38.69,20048,0.0,1,1
4.2,10.0,5785,0.0,1,1
4.4,134.079,37501,0.0,1,0
3.88,84.0,30208,0.0,1,1
3.4,35.0,11783,0.0,1,0
4.2,52.535,558780,0.0,1,1
4.6,57.625,100121,0.0,0,1
5.3,19.458,2023042,0.0,1,1
3.52,0.49,57448,0.0,0,1
3.39,7.93,165756,0.0,1,1
3.1,6.58,30785,0.0,0,0
6.2,262.297,784146,0.0,0,0
4.1,113.371,7957097,0.0,0,1
4.2,50.108,547300,0.0,1,1
3.54,1.48,17865,0.0,0,1
4.4,39.301,5043,0.0,1,0
4.4,17.607,34114,0.0,1,1
4.1,47.925,1661218,0.0,1,1
4.9,23.637,7309,0.0,1,0
4.6,26.22,164396,0.0,1,0
4.6,200.176,7630,0.0,0,0
4.6,133.317,32192,0.0,0,0
4.2,46.484,42746,0.0,0,0
3.1,9.77,5194,0.0,0,0
4.6,180.746,7972362,0.0,0,0
4.1,71.253,16460,0.0,0,0
4.2,30.123,7124698,0.0,1,1
4.2,102.046,8071644,0.0,0,0
4.2,60.438,16048,0.0,1,0
4.2,72.985,11293,0.0,1,0
4.5,57.687,6704,0.0,0,0
4.9,10.194,256085,0.0,1,1
4.6,13.488,35792,0.0,0,0
3.03,12.69,81188,0.0,0,1
6.0,42.954,1236425,1.0,1,1
3.28,16.549999,350035,0.0,0,0
3.18,12.55,20740,0.0,0,0
7.4,122.897,10044229,1.0,0,1
3.3,7.67,18937261,0.0,0,0
3.44,7.0,13061,0.0,0,0
3.11,83.2,37697,0.0,1,1
4.6,324.938,418959,0.0,1,0
3.7,82.623,5055187,0.0,1,1
3.3,1.0,93725,0.0,0,0
3.4,10.0,839238,0.0,0,0
4.3,83.296,5817205,0.0,0,0
5.6,91.0,3081063,0.0,1,1
4.0,323.043,5817205,0.0,1,1
4.0,389.606,89393,0.0,1,1
5.1,50.368,342170,0.0,1,1
3.03,13.14,43671,0.0,1,1
4.9,10.0,233415,0.0,1,1
4.5,156.631,24426,0.0,0,1
3.5,13.7,182287,0.0,0,0
4.1,71.314,5079,0.0,1,0
3.8,6.7,76860,0.0,0,0
4.4,138.126,55467,0.0,0,0
3.1,2.62,18937716,0.0,0,0
4.4,21.751,6770562,0.0,0,1
4.7,78.651,171597,0.0,1,1
4.0,153.228,13082,0.0,0,1
3.4,50.37,43842,0.0,1,1
3.3,55.9,45458,0.0,1,0
4.1,39.214,431903,0.0,0,1
4.9,104.049,5176018,0.0,1,0
4.6,10.0,10657774,0.0,0,0
4.3,198.458,11252,0.0,0,0
4.8,19.464,142316,0.0,0,0
3.06,6.0,114660,0.0,1,1
4.4,73.413,208340,0.0,0,0
4.0,36.656,8005219,0.0,1,1
3.44,8.54,115231,0.0,0,1
4.1,10.0,12132,0.0,1,0
4.4,28.342,33,0.0,1,1
3.38,3.88,18939783,0.0,0,0
4.4,65.775,1601041,0.0,1,0
4.9,130.503,8053079,0.0,0,0
3.3,34.6,66777,0.0,0,1
3.1,106.1,54803,0.0,1,0
4.2,25.97,14292,0.0,1,1
4.3,10.0,2786,0.0,1,1
4.5,27.1,24367,0.0,1,0
4.5,206.154,1715,0.0,0,0
3.4,9.785,34720,0.0,0,0
5.0,10.0,226691,0.0,1,1
3.56,6.51,17847,0.0,0,0
3.0,112.6,30355,0.0,0,0
4.9,111.659,8132757,0.0,0,0
3.0,6.0999,14138,0.0,0,0
4.5,57.216,411359,0.0,1,1
4.1,43.905,2628614,0.0,1,1
4.5,103.496,48503,0.0,1,1
4.4,10.0,38508,0.0,1,1
3.7,6.51,10387,0.0,0,0
4.5,33.0,129866,0.0,1,1
4.6,11.549,123806,0.0,0,1
4.1,10.0,7446830,0.0,1,1
3.39,71.62,595808,0.0,1,1
4.4,176.858,171269,0.0,0,0
3.14,22.69,44465,0.0,1,1
4.2,111.75,141447,0.0,0,0
3.01,17.18,265109,0.0,0,0
4.1,48.932,259230,0.0,1,0
5.6,15.057,1055342,0.0,1,1
3.0,26.4,59144,0.0,1,0
3.9,134.978,1891294,0.0,1,1
3.71,56.0,233939,0.0,1,1
3.8,164.434,5038612,0.0,1,1
3.9,10.0,40003,0.0,1,0
4.4,10.0,90283,0.0,1,1
3.6,140.2,63048,0.0,0,0
3.9,185.9,28007,0.0,0,0
4.5,211.271,3576,0.0,0,0
3.01,33.55,92959,0.0,0,1
4.3,56.129,10691,0.0,1,0
4.0,37.09,9167,0.0,1,1
4.1,29.295,5015588,0.0,1,1
4.3,10.0,52889,0.0,1,1
5.3,10.0,153536,0.0,1,1
4.2,9.146,83701,0.0,0,0
3.9,10.0,42474,0.0,1,0
3.9,23.581,1839838,0.0,1,1
5.6,164.262,5015923,0.0,0,0
3.4,6.6,660655,0.0,0,0
4.4,35.08,7101068,0.0,1,1
3.5,7.3,5195,0.0,1,1
3.58,5.0,145036,0.0,1,1
4.4,13.68,23978,0.0,0,0
3.9,11.561,7095426,0.0,0,1
3.48,14.11,465141,0.0,0,0
3.8,35.5,427341,0.0,0,0
3.3,133.09,35478,0.0,0,1
4.1,22.634,6926097,0.0,1,0
3.0,9.869,21548,0.0,1,1
5.0,10.0,846541,0.0,1,1
4.2,188.712,1555,0.0,0,0
3.0,140.126,5037902,0.0,1,0
4.3,68.611,29722,0.0,1,1
3.04,12.23,62154,0.0,1,1
3.3,1.86,46446,0.0,0,1
4.6,190.558,48186,0.0,0,0
3.4,10.0,38536,0.0,1,0
5.4,10.0,21454241,0.0,1,1
4.3,21.362,7117214,0.0,1,1
3.22,3.59,54705,0.0,1,1
4.4,10.0,235024,0.0,0,0
4.9,10.0,1102709,0.0,1,0
3.2,99.9,23550,0.0,1,0
4.4,207.181,2347,0.0,0,0
4.0,138.123,10284,0.0,0,0
4.1,28.866,4018386,0.0,1,1
4.5,255.842,4330,0.0,0,0
4.4,58.775,29307,0.0,1,0
4.3,10.0,14475,0.0,1,1
4.1,137.285,7964217,0.0,0,0
4.7,10.0,9717,0.0,1,0
4.5,29.486,161278,0.0,1,1
4.5,16.303,3526,0.0,1,1
3.15,2.61,18942489,0.0,1,1
4.1,127.31,7945719,0.0,0,1
3.22,5.18,7612,0.0,0,0
3.0,19.4,43609,0.0,1,0
3.5,35.0,47670,0.0,1,1
3.5,69.3,200615,0.0,1,0
4.1,60.587,19298,0.0,1,0
3.1,32.0,64972,0.0,1,1
3.3,15.3,16930,0.0,1,0
4.3,90.361,305356,0.0,0,1
4.3,10.126,25701930,0.0,0,0
3.39,32.73,258009,0.0,0,1
4.2,14.351,68895,0.0,1,1
3.4,80.342,5000489,0.0,0,0
3.3,5.1,45041,0.0,0,0
3.44,5.43,43881,0.0,0,0
3.0,1.881,4234,0.0,0,0
3.4,159.35,18337,0.0,1,0
3.3,10.7,97755,0.0,0,0
4.5,210.38,19424,0.0,0,0
4.4,90.812,19345,0.0,0,1
4.3,12.145,128377,0.0,0,0
4.1,151.923,4499,0.0,0,1
4.1,9.189,77876,0.0,0,0
3.0,0.0,10858,0.0,0,0
4.3,29.876,643403,0.0,1,1
4.3,127.012,10845,0.0,0,1
3.37,43.12,29849,0.0,1,1
4.7,10.0,287443,0.0,1,1
3.2,0.0,4465,0.0,0,0
3.24,26.92,31505,0.0,1,1
3.26,5.44,40319,0.0,1,1
4.5,18.44,700617,0.0,1,1
3.2,9.919,36566,0.0,1,1
4.2,10.0,7109,0.0,1,1
4.5,109.084,128319,0.0,1,0
4.14,6.84,1718605,0.0,0,1
3.27,57.28,37092,0.0,1,1
4.4,32.102,7136892,0.0,1,0
4.0,371.294,37477,0.0,1,0
4.3,127.198,52460,0.0,1,1
3.94,10.0,56010,0.0,0,0
3.1,0.0,34014,0.0,0,0
3.0,5.321,2123,0.0,0,0
4.3,198.353,8336,0.0,0,0
3.2,48.1,66488,0.0,1,0
4.1,108.59,5100169,0.0,1,0
5.0,53.37,454254,0.0,1,1
4.0,165.918,50493,0.0,1,1
4.4,130.979,7985373,0.0,0,1
3.3,9.196,27947,0.0,1,1
3.8,5.8,148176,0.0,0,0
4.8,58.147,1380846,0.0,1,1
4.4,110.557,222792,0.0,1,1
4.4,43.314,6962107,0.0,0,0
3.01,5.0,58502,0.0,1,1
3.3,5.5359,27965,0.0,0,0
4.3,50.389,3412,0.0,1,0
4.4,132.412,7957684,0.0,0,1
4.2,115.311,50943,0.0,0,0
4.3,10.624,16804,0.0,1,1
4.9,194.686,59523,0.0,0,0
4.1,56.607,1379,0.0,0,0
3.0,32.0,18781,0.0,1,0
5.1,232.352,233141,0.0,0,0
4.3,10.992,378272,0.0,0,0
4.9,10.855,123055,0.0,1,1
3.27,55.45,39448,0.0,1,1
3.8,22.0,183348,0.0,0,0
4.5,41.502,26159,0.0,1,0
4.0,81.995,31487,0.0,0,0
4.1,117.609,7101572,0.0,0,1
3.4,46.09,17831,0.0,1,1
3.3,69.4,17635,0.0,0,0
4.7,10.0,30096,0.0,1,1
3.77,37.0,46666,0.0,1,1
4.3,35.0,5005854,0.0,1,1
3.0,152.0,278268,0.0,1,0
4.3,162.489,81514,0.0,1,1
5.1,47.606,5817205,0.0,1,1
4.2,71.052,112951,0.0,1,0
4.5,62.597,185041,0.0,0,0
3.2,8.91,18943247,0.0,0,0
4.0,17.756,7104109,0.0,1,1
4.5,10.0,30852,0.0,1,1
3.8,33.456,5063232,0.0,1,1
5.3,100.893,9994758,0.0,0,0
3.1,0.0,21979,0.0,0,0
3.3,4.4,160516,0.0,0,0
5.3,10.0,122959,0.0,1,0
3.1,33.87,33706,0.0,0,1
4.1,100.684,7975328,0.0,0,0
3.22,4.0,131257,0.0,0,1
4.5,45.007,93049,0.0,1,1
3.3,5.4077,18050,0.0,0,0
3.7,5.946,96225,0.0,0,0
4.2,39.419,259065,0.0,1,1
4.7,46.368,1199922,0.0,1,0
4.6,108.094,1199922,0.0,1,0
3.13,14.43,110944,0.0,0,1
4.0,235.212,5520,0.0,0,0
3.37,15.0,110407,0.0,1,1
4.2,146.399,1082028,0.0,0,0
3.8,87.353,244675,0.0,0,1
4.5,10.007,279162,0.0,1,1
4.2,186.732,5817205,0.0,0,0
3.01,16.77,20763,0.0,0,0
3.0,34.716,5059512,0.0,1,1
3.0,37.688,16793,0.0,1,0
3.19,11.44,40704,0.0,0,0
3.04,107.31,66756,0.0,0,1
3.0,10.0,5051045,0.0,1,1
4.7,10.0,16861,0.0,1,1
5.3,479.19,253098,0.0,1,0
4.7,10.0,208187,0.0,1,0
4.4,8.339,7101720,0.0,0,1
3.08,5.5,16207,0.0,0,0
4.4,125.677,198975,0.0,0,0
4.4,173.797,7952888,0.0,0,0
4.4,10.0,2901556,0.0,0,0
5.0,27.113,27977,0.0,1,0
4.2,10.0,182135,0.0,1,0
3.2,11.5,2728032,0.0,0,0
3.4,0.29,128955,0.0,0,1
4.2,180.669,3202,0.0,0,0
3.4,3.1,152898,0.0,0,0
3.83,39.0,161940,0.0,1,1
4.4,37.255,6332,0.0,1,1
4.5,24.514,3082475,0.0,1,1
4.3,10.344,27570333,0.0,1,0
5.0,26.411,19382227,0.0,1,1
4.9,44.209,74489,0.0,1,0
3.4,6.0999,12335,0.0,0,0
5.0,49.939,11725,0.0,0,0
4.5,9.032,164018,0.0,0,0
3.7,49.3,313574,0.0,0,0
4.2,41.008,265362,0.0,1,1
4.1,68.3,799351,0.0,1,0
4.4,160.692,224086,0.0,0,1
4.7,10.0,81363,0.0,1,0
4.3,34.584,72117,0.0,1,1
3.5,35.0,5039963,0.0,1,1
4.4,35.554,4916516,0.0,1,1
4.1,10.0,104462,0.0,0,1
3.69,110.0,244229,0.0,0,1
3.0,26.0,67105,0.0,1,1
4.0,41.024,5041274,0.0,1,1
3.5,10.0,24323,0.0,1,1
4.3,55.02,2787088,0.0,1,0
4.9,10.0,224531,0.0,1,0
4.2,41.468,116913,0.0,1,1
4.6,131.417,155165,0.0,1,1
4.5,47.218,23877,0.0,1,1
6.0,26.0,43175958,0.0,1,0
3.52,8.0,1097680,0.0,0,1
4.8,10.0,398243,0.0,1,0
4.5,13.996,6889011,0.0,0,0
4.4,46.34,384966,0.0,1,1
3.01,-1.34,52148,0.0,1,1
4.9,170.194,924427,0.0,1,1
6.1,18.0,3266839,0.0,1,1
4.4,31.313,3605182,0.0,1,1
3.8,6.7664,130531,0.0,0,0
3.34,20.76,46483,0.0,1,1
4.9,20.872,218558,0.0,1,1
4.8,65.666,434401,0.0,1,1
3.1,15.85,304563,0.0,0,0
4.9,10.0,3938024,0.0,0,1
3.55,8.0,538126,0.0,1,1
4.6,157.69,423706,0.0,0,1
4.5,97.186,5713194,0.0,0,0
3.0,104.1,69846,0.0,1,0
4.5,54.595,2654390,0.0,1,1
4.6,51.444,5817205,0.0,0,0
4.4,112.895,7991268,0.0,0,1
4.0,35.0,48304,0.0,1,1
4.4,10.0,18503,0.0,1,0
3.39,78.92,45300,0.0,1,0
3.2,3.5,11333,0.0,0,0
4.5,86.557,5817205,0.0,1,1
4.5,196.049,5146,0.0,0,0
3.0,1.72,33701,0.0,0,1
4.6,88.953,143232,0.0,0,0
4.4,59.176,60413,0.0,1,0
3.9,102.462,7144161,0.0,0,1
4.1,39.535,511678,0.0,1,0
4.6,141.802,299883,0.0,1,1
5.0,59.316,7566864,0.0,0,0
5.1,40.454,659179,1.0,1,1
4.3,27.945,4644149,0.0,1,1
4.1,10.0,20420,0.0,0,0
4.1,59.631,81306,0.0,1,0
4.6,70.244,7317659,0.0,0,1
4.2,60.637,24338,0.0,1,0
4.8,40.0,2201413,0.0,1,0
3.2,28.9,35958,0.0,1,0
5.4,17.533,1024189,0.0,1,1
4.9,67.36,45024302,0.0,1,1
4.3,173.87,244728,0.0,0,0
4.9,10.0,13027,0.0,1,1
3.4,35.0,35892,0.0,1,1
4.4,222.862,15483,0.0,0,0
4.8,10.0,597025,0.0,1,1
3.8,66.57,114242,0.0,1,1
3.9,4.2,144145,0.0,0,0
3.0,2.19,36439,0.0,0,1
4.4,71.825,40306,0.0,0,0
3.1,26.38,50605,0.0,0,1
4.1,145.23,8252,0.0,0,0
4.5,29.784,528915,0.0,1,1
3.4,5.7,55847,0.0,0,0
4.2,1.913,99072296,0.0,0,0
4.5,9.99,422671,0.0,0,0
3.13,42.04,38843,0.0,1,1
4.5,10.0,53354,0.0,1,0
4.0,145.766,112372,0.0,1,1
4.5,4.587,162026,0.0,0,1
4.2,147.187,7950506,0.0,0,1
4.4,19.584,6558,0.0,1,1
4.3,5.5,960416,0.0,0,0
4.5,54.487,135426,0.0,0,0
3.07,1.59,18337,0.0,0,1
3.1,25.57,97629,0.0,1,1
4.4,194.608,1517,0.0,0,0
3.2,191.27,7547,0.0,1,0
3.1,41.3,62168,0.0,1,0
5.3,13.866,6131665,0.0,1,1
3.7,6.0999,84880,0.0,0,0
4.8,10.0,853365,0.0,0,0
4.4,98.265,4849622,0.0,0,1
4.4,95.818,8181185,0.0,0,1
4.2,107.189,38563,0.0,1,1
4.9,127.71,266110,0.0,1,1
4.2,75.825,1831670,0.0,1,0
3.4,31.731,4510,0.0,1,1
4.3,158.549,14157,0.0,1,0
4.6,31.566,26412,0.0,1,0
4.74,6.56,2527955,0.0,0,1
4.4,16.131,4261,0.0,1,1
4.0,24.054,1304755,0.0,1,1
3.2,10.0,3028,0.0,1,1
4.2,9.944,116047,0.0,1,1
3.8,18.9,425453,0.0,0,0
4.5,51.559,47139,0.0,1,0
4.5,117.197,6107,0.0,0,0
5.5,30.0,34357017,0.0,1,1
4.4,10.0,593132,0.0,0,1
